file_id,segment_id,start,end,type,duration,changepoint_timestamp,msg,emotion,comments,summary
AUGMENT61,AUGMENT61_0003,61,139,text,79,-1,"It's called ""Taste of Italy"". They claim to have the best Italian food in town.",joy,,The conversation is about two friends discussing a new restaurant but then shift to talking about the recent increase in COVID cases in their area and deciding to postpone their plans for dinner.
AUGMENT61,AUGMENT61_0004,61,122,text,62,-1,"Oh, I love Italian food! I'm definitely going to check it out.",joy,,The conversation is about two friends discussing a new restaurant but then shift to talking about the recent increase in COVID cases in their area and deciding to postpone their plans for dinner.
AUGMENT61,AUGMENT61_0005,61,107,text,47,242,Let's go together. How about next Friday night?,joy,There is a shift in the conversation's outcome when the speaker suggests going to the new restaurant together. This changes the trajectory of the conversation from merely discussing the restaurant to making plans to go together.,The conversation is about two friends discussing a new restaurant but then shift to talking about the recent increase in COVID cases in their area and deciding to postpone their plans for dinner.
AUGMENT61,AUGMENT61_0006,61,119,text,59,290,"Sorry, I can't make it next Friday. I have a family dinner.",sadness,"There is a shift in the conversation's outcome and mood when the other speaker declines the invitation because of a family dinner. This leads to a change in plans, which affects the overall tone of the conversation.",The conversation is about two friends discussing a new restaurant but then shift to talking about the recent increase in COVID cases in their area and deciding to postpone their plans for dinner.
AUGMENT61,AUGMENT61_0007,61,103,text,43,-1,No worries. How about the following Friday?,neutral,,The conversation is about two friends discussing a new restaurant but then shift to talking about the recent increase in COVID cases in their area and deciding to postpone their plans for dinner.
AUGMENT61,AUGMENT61_0008,61,95,text,35,-1,That should work. Let's plan on it.,joy,,The conversation is about two friends discussing a new restaurant but then shift to talking about the recent increase in COVID cases in their area and deciding to postpone their plans for dinner.
AUGMENT61,AUGMENT61_0009,61,136,text,76,430,"Great! Oh, by the way, have you heard about the recent spike in COVID cases?",fear,There is a shift in tone and topic when one speaker brings up the recent spike in COVID cases in their area. The mood changes from enjoyment to concern.,The conversation is about two friends discussing a new restaurant but then shift to talking about the recent increase in COVID cases in their area and deciding to postpone their plans for dinner.
AUGMENT61,AUGMENT61_0010,61,92,text,32,-1,"No, I haven't. What do you mean?",surprise,,The conversation is about two friends discussing a new restaurant but then shift to talking about the recent increase in COVID cases in their area and deciding to postpone their plans for dinner.
AUGMENT61,AUGMENT61_0011,61,150,text,90,-1,The number of new cases has been increasing rapidly in our area. It's a cause for concern.,fear,,The conversation is about two friends discussing a new restaurant but then shift to talking about the recent increase in COVID cases in their area and deciding to postpone their plans for dinner.
AUGMENT61,AUGMENT61_0012,61,127,text,67,-1,"Oh no, that's not good. We need to be careful and take precautions.",fear,,The conversation is about two friends discussing a new restaurant but then shift to talking about the recent increase in COVID cases in their area and deciding to postpone their plans for dinner.
AUGMENT61,AUGMENT61_0013,61,158,text,98,699,Exactly. That's why I'm thinking we should postpone our dinner plans until the situation improves.,fear,There is a significant shift in the conversation's outcome when one speaker suggests postponing their dinner plans until the COVID situation improves. This changes the initial plan and affects the flow of the conversation significantly.,The conversation is about two friends discussing a new restaurant but then shift to talking about the recent increase in COVID cases in their area and deciding to postpone their plans for dinner.
AUGMENT61,AUGMENT61_0014,61,99,text,39,-1,You're right. Safety should come first.,neutral,,The conversation is about two friends discussing a new restaurant but then shift to talking about the recent increase in COVID cases in their area and deciding to postpone their plans for dinner.
AUGMENT61,AUGMENT61_0015,61,127,text,67,-1,Agreed. Let's keep in touch and pick a date when things are better.,neutral,,The conversation is about two friends discussing a new restaurant but then shift to talking about the recent increase in COVID cases in their area and deciding to postpone their plans for dinner.
AUGMENT61,AUGMENT61_0016,61,99,text,39,-1,Definitely. Thanks for letting me know.,gratitude,,The conversation is about two friends discussing a new restaurant but then shift to talking about the recent increase in COVID cases in their area and deciding to postpone their plans for dinner.
AUGMENT61,AUGMENT61_0017,61,104,text,44,-1,No problem. It's important to stay informed.,neutral,,The conversation is about two friends discussing a new restaurant but then shift to talking about the recent increase in COVID cases in their area and deciding to postpone their plans for dinner.
AUGMENT61,AUGMENT61_0018,61,88,text,28,-1,Absolutely. We'll talk soon.,neutral,,The conversation is about two friends discussing a new restaurant but then shift to talking about the recent increase in COVID cases in their area and deciding to postpone their plans for dinner.
AUGMENT61,AUGMENT61_0019,61,72,text,12,-1,Bye for now.,neutral,,The conversation is about two friends discussing a new restaurant but then shift to talking about the recent increase in COVID cases in their area and deciding to postpone their plans for dinner.
AUGMENT62,AUGMENT62_0001,62,118,text,57,-1,"Hey, have you seen the latest episode of Game of Thrones?",anticipation,,The conversation is about two friends discussing the latest episode of Game of Thrones before shifting to a more personal matter.
AUGMENT62,AUGMENT62_0002,62,90,text,29,-1,"No, I haven't watched it yet.",neutral,,The conversation is about two friends discussing the latest episode of Game of Thrones before shifting to a more personal matter.
AUGMENT62,AUGMENT62_0003,62,106,text,45,-1,"Oh, it was amazing. You have to check it out.",joy,,The conversation is about two friends discussing the latest episode of Game of Thrones before shifting to a more personal matter.
AUGMENT62,AUGMENT62_0004,62,116,text,55,134,"I don't know, I heard there's a really sad scene in it.",fear,There is a shift in topic and tone when the man expresses fear about watching Game of Thrones due to a sad scene. This leads to a more serious and emotional conversation.,The conversation is about two friends discussing the latest episode of Game of Thrones before shifting to a more personal matter.
AUGMENT62,AUGMENT62_0005,62,107,text,46,-1,"Yeah, there is, but it's still worth watching.",neutral,,The conversation is about two friends discussing the latest episode of Game of Thrones before shifting to a more personal matter.
AUGMENT62,AUGMENT62_0006,62,101,text,40,237,I don't think I can handle it right now.,sadness,There is another shift in tone and energy when the woman expresses sadness about her personal situation. This leads to a significant change in the conversation as they focus on supporting each other instead of discussing TV shows.,The conversation is about two friends discussing the latest episode of Game of Thrones before shifting to a more personal matter.
